V1,id,question,sexual_orientation,age,marital_status,demographic_race,gender,ethnicity,residency_type,education,RE_job,ownership,treatment,property_chosen,abs_value_diff,value_diff,p_id,Index,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,nb_race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,log_abs_diff,log_white_diff,nb_is_white,street_view_person
509,132,25s,Heterosexual,31,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,41000,41000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-41000,10.6213273456864,-10.6213273456864,0,1
510,135,25s,Heterosexual,41,Single,Black or African American,Female,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,75000,-75000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,75000,11.2252433925184,11.2252433925184,1,0
511,137,25s,Heterosexual,40,In a domestic partnership,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,16000,-16000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,16000,9.68034400122192,9.68034400122192,1,0
512,140,25s,Heterosexual,44,Married,Black or African American,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,2600,-2600,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2600,7.86326672400957,7.86326672400957,1,0
513,142,25s,Heterosexual,38,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,75000,-75000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,75000,11.2252433925184,11.2252433925184,1,0
514,145,25s,Heterosexual,32,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently do not pay rent or ownership costs,1,Property 2,40000,-40000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,40000,10.5966347330961,10.5966347330961,1,0
515,146,25s,Heterosexual,51,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,250000,-250000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,250000,12.4292161968444,12.4292161968444,1,0
516,149,25s,Heterosexual,46,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,Other (please explain):,I currently rent from a property owner or management company,1,Property 2,35000,-35000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,35000,10.4631033404715,10.4631033404715,1,0
517,150,25s,Heterosexual,35,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,10000,10000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-10000,9.21034037197618,-9.21034037197618,0,1
518,153,25s,Heterosexual,39,Married,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Master's / MBA,I have never studied or worked in this field.,I currently own property.,1,Property 1,40000,40000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-40000,10.5966347330961,-10.5966347330961,0,1
519,155,25s,Heterosexual,34,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
520,157,25s,Heterosexual,47,Married,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,"I currently own property.,I have owned property in the past that I do not currently own.",1,Property 2,45000,-45000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,45000,10.7144177687525,10.7144177687525,1,0
521,158,25s,Heterosexual,33,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,20000,-20000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,20000,9.90348755253613,9.90348755253613,1,0
522,163,25s,Heterosexual,40,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
523,164,25s,Homosexual,59,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,15000,-15000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,15000,9.61580548008435,9.61580548008435,1,0
524,167,25s,Heterosexual,57,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 1,1000,1000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-1000,6.90775527898214,-6.90775527898214,0,1
525,168,25s,Heterosexual,68,In a domestic partnership,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,Other (please explain):,I have owned property in the past that I do not currently own.,1,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
526,172,25s,Heterosexual,30,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I am currently working in this field.,I currently own property.,1,Property 2,30000,-30000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,30000,10.3089526606443,10.3089526606443,1,0
527,173,25s,Heterosexual,41,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
0,72,3n,Heterosexual,31,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,10000,10000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
