	id	question	treatment	property	abs_value_diff	value_diff	Index	Property	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
139	24	11n	0.0	Property 2	8000	-8000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
140	25	11n	0.0	Property 2	10000	-10000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
141	25	11n	0.0	Property 2	10000	-10000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
142	26	11n	0.0	Property 2	15000	-15000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
143	26	11n	0.0	Property 2	15000	-15000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
144	34	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
145	34	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
146	35	11n	0.0	Property 2	10000	-10000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
147	35	11n	0.0	Property 2	10000	-10000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
148	36	11n	0.0	Property 2	125000	-125000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
149	36	11n	0.0	Property 2	125000	-125000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
150	41	11n	0.0	Property 2	900	-900	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
151	41	11n	0.0	Property 2	900	-900	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
152	42	11n	0.0	Property 2	10000	-10000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
153	42	11n	0.0	Property 2	10000	-10000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
154	43	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
155	43	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
156	45	11n	0.0	Property 1	4000	4000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
157	45	11n	0.0	Property 1	4000	4000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
158	47	11n	0.0	Property 2	18000	-18000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
159	47	11n	0.0	Property 2	18000	-18000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
160	48	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
161	48	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
162	49	11n	0.0	Property 2	21000	-21000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
163	49	11n	0.0	Property 2	21000	-21000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
164	51	11n	0.0	Property 2	3000	-3000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
165	51	11n	0.0	Property 2	3000	-3000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
166	52	11n	0.0	Property 2	10000	-10000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
167	52	11n	0.0	Property 2	10000	-10000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
