	id	question	sexual_orientation	age	marital_status	demographic_race	gender	ethnicity	residency_type	education	RE_job	ownership	treatment	property_chosen	abs_value_diff	value_diff	p_id	Index	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	nb_race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
486	88	25s	Heterosexual	47	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	80000	-80000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
487	89	25s	Heterosexual	43	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	30000	-30000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
488	92	25s	Heterosexual	30	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	17000	-17000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
489	94	25s	Heterosexual	33	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	65000	-65000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
490	97	25s	Heterosexual	60	In a domestic partnership	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.,I have owned property in the past that I do not currently own.	1.0	Property 2	12000	-12000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
491	99	25s	Heterosexual	27	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have previously worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	15000	15000	1	50378	p25s-1	p25n-1	5292	8	69138	33	black	5.6	4	2	2716	1985	1796.423659	34.1	0.4433471933	['Arlington Independent School District', 'Mansfield Independent School District']	0.08911307272	5.6	0.2282471627	0.2320302648	48439111541	48	111541	Census Tract 1115.41, Tarrant County, Texas	1883536	0.727	439	25	32.651782399999995	-97.1085625	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/e2a5464db48fb476?cells=test""></iframe>"	technically white alone but high black
492	102	25s	Heterosexual	33	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
493	103	25s	Heterosexual	36	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	5000	5000	1	50378	p25s-1	p25n-1	5292	8	69138	33	black	5.6	4	2	2716	1985	1796.423659	34.1	0.4433471933	['Arlington Independent School District', 'Mansfield Independent School District']	0.08911307272	5.6	0.2282471627	0.2320302648	48439111541	48	111541	Census Tract 1115.41, Tarrant County, Texas	1883536	0.727	439	25	32.651782399999995	-97.1085625	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/e2a5464db48fb476?cells=test""></iframe>"	technically white alone but high black
494	106	25s	Heterosexual	62	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	55000	-55000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
495	108	25s	Heterosexual	59	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	Other (please explain):	I currently rent from a property owner or management company	1.0	Property 2	8000	-8000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
496	109	25s	Heterosexual	46	Separated	White	Female	No	Rural area: I live outside a metropolitan area.	High school	I have previously worked in this field.	I currently own property.	1.0	Property 2	500	-500	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
497	110	25s	Heterosexual	55	In a domestic partnership	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	30000	-30000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
498	112	25s	Heterosexual	47	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	10000	-10000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
499	116	25s	Heterosexual	27	Single	East Asian	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	125000	-125000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
500	118	25s	Heterosexual	58	Single	Black or African American	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	8000	-8000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
501	120	25s	Heterosexual	43	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	12000	-12000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
502	121	25s	Heterosexual	38	In a domestic partnership	East Asian	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I have owned property in the past that I do not currently own.,I currently rent from a property owner or management company	1.0	Property 2	50000	-50000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
503	122	25s	Heterosexual	56	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	5000	-5000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
504	124	25s	Heterosexual	60	In a domestic partnership	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Ph.D	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	2500	2500	1	50378	p25s-1	p25n-1	5292	8	69138	33	black	5.6	4	2	2716	1985	1796.423659	34.1	0.4433471933	['Arlington Independent School District', 'Mansfield Independent School District']	0.08911307272	5.6	0.2282471627	0.2320302648	48439111541	48	111541	Census Tract 1115.41, Tarrant County, Texas	1883536	0.727	439	25	32.651782399999995	-97.1085625	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/e2a5464db48fb476?cells=test""></iframe>"	technically white alone but high black
505	126	25s	Heterosexual	38	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	15000	-15000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
506	127	25s	Heterosexual	34	Single	Black or African American	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	50000	-50000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
507	128	25s	Heterosexual	48	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	15000	15000	1	50378	p25s-1	p25n-1	5292	8	69138	33	black	5.6	4	2	2716	1985	1796.423659	34.1	0.4433471933	['Arlington Independent School District', 'Mansfield Independent School District']	0.08911307272	5.6	0.2282471627	0.2320302648	48439111541	48	111541	Census Tract 1115.41, Tarrant County, Texas	1883536	0.727	439	25	32.651782399999995	-97.1085625	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/e2a5464db48fb476?cells=test""></iframe>"	technically white alone but high black
